2025-04-17 19:12:32.633 | INFO     | __main__:<module>:34 - Запрос: 74+48; Ответ: 122 ; Время отклика: 21.673 ms.
2025-04-17 19:12:33.157 | INFO     | __main__:<module>:34 - Запрос: 32+98; Ответ: 130 ; Время отклика: 22.286 ms.
2025-04-17 19:12:33.681 | INFO     | __main__:<module>:34 - Запрос: 24+3; Ответ: 27 ; Время отклика: 23.108 ms.
2025-04-17 19:12:34.204 | INFO     | __main__:<module>:34 - Запрос: 52+22; Ответ: 74 ; Время отклика: 22.355 ms.
2025-04-17 19:12:34.728 | INFO     | __main__:<module>:34 - Запрос: 55+11; Ответ: 66 ; Время отклика: 22.881 ms.
2025-04-17 19:12:35.253 | INFO     | __main__:<module>:34 - Запрос: 96+7; Ответ: 103 ; Время отклика: 24.173 ms.
2025-04-17 19:12:35.777 | INFO     | __main__:<module>:34 - Запрос: 52+58; Ответ: 110 ; Время отклика: 23.135 ms.
2025-04-17 19:12:36.300 | INFO     | __main__:<module>:34 - Запрос: 6+46; Ответ: 52 ; Время отклика: 23.011 ms.
2025-04-17 19:12:36.825 | INFO     | __main__:<module>:34 - Запрос: 55+2; Ответ: 57 ; Время отклика: 24.096 ms.
2025-04-17 19:12:37.350 | INFO     | __main__:<module>:34 - Запрос: 8+29; Ответ: 37 ; Время отклика: 23.301 ms.
2025-04-17 19:12:37.873 | INFO     | __main__:<module>:34 - Запрос: 69+67; Ответ: 136 ; Время отклика: 22.914 ms.
2025-04-17 19:12:38.397 | INFO     | __main__:<module>:34 - Запрос: 29+48; Ответ: 77 ; Время отклика: 23.044 ms.
2025-04-17 19:12:38.921 | INFO     | __main__:<module>:34 - Запрос: 59+27; Ответ: 86 ; Время отклика: 22.817 ms.
2025-04-17 19:12:39.445 | INFO     | __main__:<module>:34 - Запрос: 49+94; Ответ: 143 ; Время отклика: 23.597 ms.
2025-04-17 19:12:39.968 | INFO     | __main__:<module>:34 - Запрос: 13+67; Ответ: 80 ; Время отклика: 21.569 ms.
2025-04-17 19:12:40.491 | INFO     | __main__:<module>:34 - Запрос: 93+24; Ответ: 117 ; Время отклика: 22.214 ms.
2025-04-17 19:12:41.014 | INFO     | __main__:<module>:34 - Запрос: 13+33; Ответ: 46 ; Время отклика: 22.508 ms.
